0.00045,16,0.2,3.7249,0.21853,0.25617,-0.0070865,76.067
0.00045,16,0.3,4.3949,0.16394,0.32261,-0.00093501,62.422
0.00045,16,0.4,4.6426,0.13624,0.32625,0.0018157,59.222
0.00045,18,0.2,3.5675,0.22355,0.25383,-0.0047342,76.822
0.00045,18,0.3,4.2741,0.16871,0.31709,-0.015387,63.956
0.00045,18,0.4,4.309,0.14134,0.30986,-0.027762,61.089
0.00045,20,0.2,3.4535,0.23268,0.24768,-0.011823,77.267
0.00045,20,0.3,4.0671,0.17155,0.30593,0.0014761,65.844
0.00045,20,0.4,4.4243,0.14189,0.31912,-0.0067089,59.911
0.0005,2,0.2,8.8602,0.060051,0.33658,0.34205,26.511
0.0005,2,0.3,9.146,0.069549,0.45484,0.35232,19.889
0.0005,2,0.4,9.0399,0.082329,0.48486,0.31342,21.556
0.0005,4,0.2,8.0087,0.058919,0.21219,0.077128,39.4
0.0005,4,0.3,8.6239,0.060893,0.37949,0.06437,29.422
0.0005,4,0.4,8.3772,0.069703,0.36848,0.14093,34.689
0.0005,6,0.2,6.2184,0.081239,0.22869,-0.00010005,48.067
0.0005,6,0.3,6.8934,0.088514,0.36227,0.0046509,43.067
0.0005,6,0.4,7.1987,0.086683,0.38391,0.065859,41.378
0.0005,8,0.2,5.0719,0.12426,0.24585,0.0029893,61.244
0.0005,8,0.3,5.7523,0.1175,0.36094,0.016534,49.733
0.0005,8,0.4,6.3736,0.10385,0.38256,-0.010395,45.956
0.0005,10,0.2,4.2885,0.17194,0.26674,-0.012525,67.311
0.0005,10,0.3,4.9977,0.1364,0.33298,-0.0040098,56.111
0.0005,10,0.4,5.3789,0.11792,0.35497,-0.00048947,51.622
0.0005,12,0.2,3.8494,0.19402,0.25891,-0.0024123,72.067
0.0005,12,0.3,4.4751,0.15387,0.31431,0.02348,62.2
0.0005,12,0.4,4.7891,0.12524,0.33423,0.024526,55.667
0.0005,14,0.2,3.562,0.21167,0.24461,-0.0081607,74.933
0.0005,14,0.3,4.3187,0.15968,0.30811,0.024661,63.933
0.0005,14,0.4,4.51,0.13397,0.31584,-0.0021783,59.044
0.0005,16,0.2,3.483,0.21907,0.24596,-0.0026082,76.022
0.0005,16,0.3,3.925,0.16748,0.30226,-0.0007017,65.644
0.0005,16,0.4,4.2571,0.14131,0.31492,-0.020349,59.4
0.0005,18,0.2,3.3589,0.22704,0.24451,-0.0044551,77.467
0.0005,18,0.3,3.7918,0.17434,0.28906,0.0023254,67.222
0.0005,18,0.4,4.1098,0.14248,0.29787,0.0062757,61.511
0.0005,20,0.2,3.2504,0.22899,0.23801,-0.0074042,77.4
0.0005,20,0.3,3.7021,0.17776,0.27893,0.00029398,68.689
0.0005,20,0.4,3.9629,0.14756,0.2945,0.013988,61.778
